dataset,source_file,object_id,quarter,time,flux,flux_err,quality,flux_norm,is_anomaly
small,kplr011904151-2009166043257_llc.fits,11904151,1,143.52760660945205,544211.6875,20.6817626953125,0.0,-0.34879016417773323,False
small,kplr011904151-2009166043257_llc.fits,11904151,1,143.52760660945205,544211.6875,20.6817626953125,0.0,-0.34879016417773323,False
small,kplr011904151-2009166043257_llc.fits,11904151,1,143.548040755908,544161.5625,20.65398406982422,8192.0,-0.3521780084586313,False
small,kplr011904151-2009166043257_llc.fits,11904151,1,143.548040755908,544161.5625,20.65398406982422,8192.0,-0.3521780084586313,False
small,kplr011904151-2009166043257_llc.fits,11904151,1,143.56847480224678,544262.5,20.66397476196289,0.0,-0.34535585320470313,False
small,kplr011904151-2009166043257_llc.fits,11904151,1,143.56847480224678,544262.5,20.66397476196289,0.0,-0.34535585320470313,False
small,kplr011904151-2009166043257_llc.fits,11904151,1,143.58890904858708,544232.0,20.63619041442871,0.0,-0.34741728463746907,False
small,kplr011904151-2009166043257_llc.fits,11904151,1,143.58890904858708,544232.0,20.63619041442871,0.0,-0.34741728463746907,False
small,kplr011904151-2009166043257_llc.fits,11904151,1,143.60934319480293,544197.0625,20.664093017578125,0.0,-0.34977863744672344,False
small,kplr011904151-2009166043257_llc.fits,11904151,1,143.60934319480293,544197.0625,20.664093017578125,0.0,-0.34977863744672344,False
small,kplr011904151-2009166043257_llc.fits,11904151,1,143.62977724079246,544182.375,20.667224884033203,0.0,-0.35077133496045293,False
small,kplr011904151-2009166043257_llc.fits,11904151,1,143.62977724079246,544182.375,20.667224884033203,0.0,-0.35077133496045293,False
small,kplr011904151-2009166043257_llc.fits,11904151,1,143.65021138678276,544202.3125,20.648069381713867,0.0,-0.3494238008886244,False
small,kplr011904151-2009166043257_llc.fits,11904151,1,143.65021138678276,544202.3125,20.648069381713867,0.0,-0.3494238008886244,False
small,kplr011904151-2009166043257_llc.fits,11904151,1,143.67064563265012,544255.4375,20.672988891601562,0.0,-0.34583319286024117,False
small,kplr011904151-2009166043257_llc.fits,11904151,1,143.67064563265012,544255.4375,20.672988891601562,0.0,-0.34583319286024117,False
small,kplr011904151-2009166043257_llc.fits,11904151,1,143.69107967840682,544210.5,20.664079666137695,0.0,-0.34887042482777947,False
small,kplr011904151-2009166043257_llc.fits,11904151,1,143.69107967840682,544210.5,20.664079666137695,0.0,-0.34887042482777947,False
small,kplr011904151-2009166043257_llc.fits,11904151,1,143.71151382416429,544174.1875,20.680530548095703,0.0,-0.35132471102129786,False
small,kplr011904151-2009166043257_llc.fits,11904151,1,143.71151382416429,544174.1875,20.680530548095703,0.0,-0.35132471102129786,False
small,kplr011904151-2009166043257_llc.fits,11904151,1,143.73194796968164,544177.6875,20.66724395751953,0.0,-0.3510881533158985,False
small,kplr011904151-2009166043257_llc.fits,11904151,1,143.73194796968164,544177.6875,20.66724395751953,0.0,-0.3510881533158985,False
small,kplr011904151-2009166043257_llc.fits,11904151,1,143.75238211520627,544135.6875,20.64537239074707,0.0,-0.3539268457806909,False
small,kplr011904151-2009166043257_llc.fits,11904151,1,143.75238211520627,544135.6875,20.64537239074707,0.0,-0.3539268457806909,False
small,kplr011904151-2009166043257_llc.fits,11904151,1,143.77281626049808,544172.8125,20.633546829223633,0.0,-0.3514176444055619,False
small,kplr011904151-2009166043257_llc.fits,11904151,1,143.77281626049808,544172.8125,20.633546829223633,0.0,-0.3514176444055619,False
small,kplr011904151-2009166043257_llc.fits,11904151,1,143.7932504057826,544242.875,20.67765235900879,0.0,-0.3466822660528353,False
small,kplr011904151-2009166043257_llc.fits,11904151,1,143.7932504057826,544242.875,20.67765235900879,0.0,-0.3466822660528353,False
small,kplr011904151-2009166043257_llc.fits,11904151,1,143.813684550958,544176.625,20.681499481201172,0.0,-0.35115996547646616,False
small,kplr011904151-2009166043257_llc.fits,11904151,1,143.813684550958,544176.625,20.681499481201172,0.0,-0.35115996547646616,False
small,kplr011904151-2009166043257_llc.fits,11904151,1,143.83411869601696,544160.0,20.66815185546875,0.0,-0.35228361457711316,False
small,kplr011904151-2009166043257_llc.fits,11904151,1,143.83411869601696,544160.0,20.66815185546875,0.0,-0.35228361457711316,False
small,kplr011904151-2009166043257_llc.fits,11904151,1,143.85455284106865,544182.75,20.67868995666504,0.0,-0.3507459894920173,False
small,kplr011904151-2009166043257_llc.fits,11904151,1,143.85455284106865,544182.75,20.67868995666504,0.0,-0.3507459894920173,False
small,kplr011904151-2009166043257_llc.fits,11904151,1,143.87498688589403,544141.125,20.66950798034668,0.0,-0.353559336488374,False
small,kplr011904151-2009166043257_llc.fits,11904151,1,143.87498688589403,544141.125,20.66950798034668,0.0,-0.353559336488374,False
small,kplr011904151-2009166043257_llc.fits,11904151,1,143.89542113060452,544190.0,20.664051055908203,0.0,-0.3502559771022615,False
small,kplr011904151-2009166043257_llc.fits,11904151,1,143.89542113060452,544190.0,20.664051055908203,0.0,-0.3502559771022615,False
small,kplr011904151-2009166043257_llc.fits,11904151,1,143.91585527530697,544179.75,20.669540405273438,0.0,-0.3509487532395025,False
small,kplr011904151-2009166043257_llc.fits,11904151,1,143.91585527530697,544179.75,20.669540405273438,0.0,-0.3509487532395025,False
small,kplr011904151-2009166043257_llc.fits,11904151,1,143.93628931989952,544182.9375,20.67107582092285,0.0,-0.35073331675779945,False
small,kplr011904151-2009166043257_llc.fits,11904151,1,143.93628931989952,544182.9375,20.67107582092285,0.0,-0.35073331675779945,False
small,kplr011904151-2009166043257_llc.fits,11904151,1,143.95672356437717,544207.0625,20.671979904174805,0.0,-0.3491027582884395,False
small,kplr011904151-2009166043257_llc.fits,11904151,1,143.95672356437717,544207.0625,20.671979904174805,0.0,-0.3491027582884395,False
small,kplr011904151-2009166043257_llc.fits,11904151,1,143.97715770873037,544193.6875,20.669702529907227,0.0,-0.35000674666264425,False
small,kplr011904151-2009166043257_llc.fits,11904151,1,143.97715770873037,544193.6875,20.669702529907227,0.0,-0.35000674666264425,False
small,kplr011904151-2009166043257_llc.fits,11904151,1,143.99759175297368,544167.9375,20.667892456054688,0.0,-0.3517471354952253,False
small,kplr011904151-2009166043257_llc.fits,11904151,1,143.99759175297368,544167.9375,20.667892456054688,0.0,-0.3517471354952253,False
small,kplr011904151-2009166043257_llc.fits,11904151,1,144.01802589710132,544172.6875,20.664722442626953,0.0,-0.35142609289504045,False
small,kplr011904151-2009166043257_llc.fits,11904151,1,144.01802589710132,544172.6875,20.664722442626953,0.0,-0.35142609289504045,False
small,kplr011904151-2009166043257_llc.fits,11904151,1,144.03846014122246,544203.3125,20.660612106323242,0.0,-0.349356212972796,False
small,kplr011904151-2009166043257_llc.fits,11904151,1,144.03846014122246,544203.3125,20.660612106323242,0.0,-0.349356212972796,False
small,kplr011904151-2009166043257_llc.fits,11904151,1,144.05889428511728,544177.75,20.685571670532227,0.0,-0.3510839290711592,False
small,kplr011904151-2009166043257_llc.fits,11904151,1,144.05889428511728,544177.75,20.685571670532227,0.0,-0.3510839290711592,False
small,kplr011904151-2009166043257_llc.fits,11904151,1,144.07932832901133,544182.3125,20.664318084716797,8192.0,-0.3507755592051922,False
small,kplr011904151-2009166043257_llc.fits,11904151,1,144.07932832901133,544182.3125,20.664318084716797,8192.0,-0.3507755592051922,False
small,kplr011904151-2009166043257_llc.fits,11904151,1,144.0997625726668,544227.5,20.672327041625977,0.0,-0.3477214302586968,False
small,kplr011904151-2009166043257_llc.fits,11904151,1,144.0997625726668,544227.5,20.672327041625977,0.0,-0.3477214302586968,False
small,kplr011904151-2009166043257_llc.fits,11904151,1,144.1201967163288,544041.375,20.663904190063477,0.0,-0.360301231092256,False
small,kplr011904151-2009166043257_llc.fits,11904151,1,144.1201967163288,544041.375,20.663904190063477,0.0,-0.360301231092256,False
small,kplr011904151-2009166043257_llc.fits,11904151,1,144.1406307598736,544078.0,20.65778350830078,0.0,-0.3578258236750412,False
