dataset,source_file,object_id,quarter,time,flux,flux_err,quality,flux_norm,is_anomaly
medium,kplr011904151-2009166043257_llc.fits,11904151,1,131.8188278972957,544189.9375,20.644241333007812,0.0,0.3877977825772206,False
medium,kplr011904151-2009166043257_llc.fits,11904151,1,131.8188278972957,544189.9375,20.644241333007812,0.0,0.3877977825772206,False
medium,kplr011904151-2009166043257_llc.fits,11904151,1,131.83926199124835,544155.5,20.66834831237793,0.0,0.38525047304549315,False
medium,kplr011904151-2009166043257_llc.fits,11904151,1,131.83926199124835,544155.5,20.66834831237793,0.0,0.38525047304549315,False
medium,kplr011904151-2009166043257_llc.fits,11904151,1,131.85969618508534,544188.6875,20.66154670715332,0.0,0.3877053212512051,False
medium,kplr011904151-2009166043257_llc.fits,11904151,1,131.85969618508534,544188.6875,20.66154670715332,0.0,0.3877053212512051,False
medium,kplr011904151-2009166043257_llc.fits,11904151,1,131.88013037891506,544174.0,20.664901733398438,0.0,0.3866189006705228,False
medium,kplr011904151-2009166043257_llc.fits,11904151,1,131.88013037891506,544174.0,20.664901733398438,0.0,0.3866189006705228,False
medium,kplr011904151-2009166043257_llc.fits,11904151,1,131.90056457263563,544113.875,20.66251564025879,0.0,0.3821715108891765,False
medium,kplr011904151-2009166043257_llc.fits,11904151,1,131.90056457263563,544113.875,20.66251564025879,0.0,0.3821715108891765,False
medium,kplr011904151-2009166043257_llc.fits,11904151,1,131.9209987662398,544152.1875,20.652917861938477,0.0,0.38500545053155205,False
medium,kplr011904151-2009166043257_llc.fits,11904151,1,131.9209987662398,544152.1875,20.652917861938477,0.0,0.38500545053155205,False
medium,kplr011904151-2009166043257_llc.fits,11904151,1,131.94143295983667,544163.4375,20.649215698242188,0.0,0.3858376024656917,False
medium,kplr011904151-2009166043257_llc.fits,11904151,1,131.94143295983667,544163.4375,20.649215698242188,0.0,0.3858376024656917,False
medium,kplr011904151-2009166043257_llc.fits,11904151,1,131.96186715332442,544145.5,20.656959533691406,0.0,0.384510782437369,False
medium,kplr011904151-2009166043257_llc.fits,11904151,1,131.96186715332442,544145.5,20.656959533691406,0.0,0.384510782437369,False
medium,kplr011904151-2009166043257_llc.fits,11904151,1,131.98230134681216,544162.6875,20.668752670288086,0.0,0.38578212567008235,False
medium,kplr011904151-2009166043257_llc.fits,11904151,1,131.98230134681216,544162.6875,20.668752670288086,0.0,0.38578212567008235,False
medium,kplr011904151-2009166043257_llc.fits,11904151,1,132.00273554017622,544201.5,20.660293579101562,0.0,0.38865304984286414,False
medium,kplr011904151-2009166043257_llc.fits,11904151,1,132.00273554017622,544201.5,20.660293579101562,0.0,0.38865304984286414,False
medium,kplr011904151-2009166043257_llc.fits,11904151,1,132.0231696335468,544183.6875,20.65778160095215,0.0,0.387335475947143,False
medium,kplr011904151-2009166043257_llc.fits,11904151,1,132.0231696335468,544183.6875,20.65778160095215,0.0,0.387335475947143,False
medium,kplr011904151-2009166043257_llc.fits,11904151,1,132.04360392680246,544172.1875,20.667699813842773,0.0,0.3864848317478003,False
medium,kplr011904151-2009166043257_llc.fits,11904151,1,132.04360392680246,544172.1875,20.667699813842773,0.0,0.3864848317478003,False
medium,kplr011904151-2009166043257_llc.fits,11904151,1,132.06403811993368,544136.0625,20.667627334594727,0.0,0.3838126994259519,False
medium,kplr011904151-2009166043257_llc.fits,11904151,1,132.06403811993368,544136.0625,20.667627334594727,0.0,0.3838126994259519,False
medium,kplr011904151-2009166043257_llc.fits,11904151,1,132.08447221307142,544138.75,20.673404693603516,0.0,0.3840114912768853,False
medium,kplr011904151-2009166043257_llc.fits,11904151,1,132.08447221307142,544138.75,20.673404693603516,0.0,0.3840114912768853,False
medium,kplr011904151-2009166043257_llc.fits,11904151,1,132.10490640620992,544168.0625,20.66607093811035,0.0,0.38617970937194906,False
medium,kplr011904151-2009166043257_llc.fits,11904151,1,132.10490640620992,544168.0625,20.66607093811035,0.0,0.38617970937194906,False
medium,kplr011904151-2009166043257_llc.fits,11904151,1,132.1253406992255,544146.1875,20.67810821533203,0.0,0.3845616361666776,False
medium,kplr011904151-2009166043257_llc.fits,11904151,1,132.1253406992255,544146.1875,20.67810821533203,0.0,0.3845616361666776,False
